id,image_id,category_id,bbox,segmentation,area,file_name,width,height,attributes
3640,149,72,"[96.93199157714844, 42.89915084838867, 15.146141052246094, 28.92324447631836]",[],438.0755405269156,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3641,149,72,"[100.40949249267578, 1.7847083806991577, 19.33142852783203, 34.75390625]",[],671.8426547348499,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3642,149,1,"[68.20195770263672, 36.84918975830078, 18.280899047851562, 42.414703369140625]",[],775.3789104358293,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3643,149,39,"[29.191129684448242, 23.55942726135254, 15.066255569458008, 18.533933639526367]",[],279.23698092047925,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3644,149,3,"[41.22057342529297, 34.6235237121582, 10.723724365234375, 6.739646911621094]",[],72.27411579922773,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3645,149,82,"[10.932369232177734, 0.5891253352165222, 119.726806640625, 99.76673889160156]",[],11944.753056440502,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3646,149,62,"[59.500370025634766, 2.8498682975769043, 64.01443481445312, 90.37316131591797]",[],5785.186844033888,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3647,149,1,"[68.16295623779297, 23.28493881225586, 13.139701843261719, 21.004108428955078]",[],275.98772224001004,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3648,149,39,"[70.17192840576172, 23.8646183013916, 21.321914672851562, 28.170625686645508]",[],600.651677171496,1634019623881_Three Door Display Cupboard5ftx6ftTDD2940 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3649,150,72,"[40.22774887084961, 23.935529708862305, 17.95853042602539, 16.57834815979004]",[],297.72276984083146,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3650,150,62,"[64.40613555908203, 41.78030014038086, 25.146713256835938, 32.67093276977539]",[],821.5665781949065,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3651,150,1,"[0.0, 37.06188201904297, 55.34754180908203, 62.991455078125]",[],3486.422193551436,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3652,150,15,"[64.5112533569336, 49.23423385620117, 24.8485107421875, 22.135028839111328]",[],550.022501887288,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3653,150,62,"[56.05010223388672, 35.870994567871094, 10.471061706542969, 18.517684936523438]",[],193.89982163265813,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3654,150,62,"[112.7154312133789, 31.964223861694336, 16.86199188232422, 17.98540687561035]",[],303.26978473683994,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3655,150,63,"[62.76071548461914, 32.51191711425781, 55.78458786010742, 19.530223846435547]",[],1089.4854880890489,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3656,150,62,"[40.55157470703125, 24.07636260986328, 18.494102478027344, 28.655200958251953]",[],529.952223050379,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3657,150,15,"[65.42426300048828, 32.31639099121094, 51.469383239746094, 21.634197235107422]",[],1113.4987885779992,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3658,150,47,"[69.13301849365234, 51.391841888427734, 4.201622009277344, 8.434520721435547]",[],35.43866790088941,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3659,150,62,"[99.3019027709961, 32.43503189086914, 15.144805908203125, 19.213481903076172]",[],290.98445424286183,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3660,150,62,"[0.0, 45.622100830078125, 53.060707092285156, 53.83696746826172]",[],2856.62756157032,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3661,150,18,"[0.0, 42.39247131347656, 53.575653076171875, 57.91790008544922]",[],3102.9893218784127,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3662,150,63,"[2.8599767684936523, 42.282596588134766, 50.7706413269043, 55.71671676635742]",[],2828.7734428574477,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3663,150,1,"[102.16019439697266, 29.80626106262207, 11.463714599609375, 23.551462173461914]",[],269.9872407600633,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3664,150,63,"[82.57263946533203, 32.426876068115234, 26.989028930664062, 19.15230941772461]",[],516.9022329639993,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3665,150,62,"[51.3897705078125, 29.217037200927734, 16.15484619140625, 24.145313262939453]",[],390.06382200610824,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3666,150,67,"[42.08902359008789, 50.106937408447266, 96.00068664550781, 55.05534744262695]",[],5285.35115799919,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3667,150,62,"[61.14318084716797, 35.566162109375, 6.3381195068359375, 16.90133285522461]",[],107.12266746122623,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3668,150,62,"[49.262325286865234, 25.75659942626953, 11.658428192138672, 28.994895935058594]",[],338.0349121974141,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3669,150,65,"[1.4485986232757568, 41.33333969116211, 53.14924621582031, 58.3521842956543]",[],3101.3746103606536,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3670,150,1,"[1.067138671875, 65.04345703125, 32.08683776855469, 34.26792907714844]",[],1099.5494809627999,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3671,150,62,"[67.3700180053711, 32.95273971557617, 16.590240478515625, 16.80740737915039]",[],278.838930240483,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3672,150,62,"[17.220603942871094, 43.542205810546875, 36.59901428222656, 19.192745208740234]",[],702.4355560098193,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3673,150,62,"[78.48282623291016, 32.171016693115234, 31.64129638671875, 20.117115020751953]",[],636.5315988173243,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3674,150,62,"[98.30854034423828, 32.98714065551758, 4.6538543701171875, 7.369739532470703]",[],34.29769452981418,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3675,150,44,"[69.02415466308594, 49.85672378540039, 4.5415802001953125, 11.3392333984375]",[],51.498037887737155,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3676,150,62,"[65.55036926269531, 49.949703216552734, 22.241905212402344, 15.756023406982422]",[],350.44397914249566,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3677,150,44,"[75.70999145507812, 49.609375, 4.1328582763671875, 11.738075256347656]",[],48.51180147181731,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3678,150,47,"[66.53959655761719, 52.15091323852539, 3.186492919921875, 8.940570831298828]",[],28.489065653993748,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3679,150,62,"[86.71675872802734, 32.1856689453125, 13.106468200683594, 13.378013610839844]",[],175.3385099787847,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3680,150,15,"[78.31261444091797, 34.89626693725586, 31.85350799560547, 17.452556610107422]",[],555.9251515238138,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3681,150,62,"[58.251426696777344, 33.28683853149414, 11.825202941894531, 18.75629425048828]",[],221.7969859499135,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3682,150,63,"[4.923247814178467, 45.09370040893555, 47.055362701416016, 26.816333770751953]",[],1261.8523119049642,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3683,150,63,"[64.75240325927734, 33.2711067199707, 38.59857177734375, 31.73025131225586]",[],1224.7423827892635,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3684,150,62,"[55.14875793457031, 38.2452278137207, 6.822357177734375, 16.115196228027344]",[],109.94362465688027,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3685,150,84,"[75.62288665771484, 49.85288619995117, 4.3506011962890625, 11.566658020019531]",[],50.32191621896345,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3686,150,63,"[82.15203857421875, 32.12798309326172, 21.061622619628906, 12.182605743408203]",[],256.58544469138724,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3687,150,1,"[4.284553050994873, 44.950836181640625, 48.85580825805664, 31.714828491210938]",[],1549.4535797037533,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3688,150,44,"[66.82565307617188, 51.75966262817383, 3.1433334350585938, 9.581962585449219]",[],30.119303368323017,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3689,150,15,"[96.39801025390625, 32.78740310668945, 16.523666381835938, 20.140533447265625]",[],332.79545543482527,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3690,150,62,"[6.130344867706299, 43.915157318115234, 46.413326263427734, 31.02840805053711]",[],1440.1316262843466,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3691,150,67,"[62.50094985961914, 44.21009826660156, 31.022708892822266, 34.21778869628906]",[],1061.52849768108,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3692,150,88,"[1.4840569496154785, 42.276790618896484, 52.73128890991211, 55.264530181884766]",[],2914.169907491523,1634019166729_Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3693,151,15,"[4.122861862182617, 8.747126579284668, 39.62379455566406, 25.76177215576172]",[],1020.7791672897292,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3694,151,1,"[78.93937683105469, 32.584346771240234, 61.395477294921875, 72.14286804199219]",[],4429.245816862676,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3695,151,62,"[5.456088066101074, 8.704998016357422, 37.400291442871094, 25.480331420898438]",[],952.9718212025473,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3696,151,65,"[10.93706226348877, 24.48287582397461, 126.03247833251953, 81.41873168945312]",[],10261.404537512222,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3697,151,15,"[5.749748706817627, 11.914413452148438, 99.89652252197266, 90.49746704101562]",[],9040.382254444296,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3698,151,62,"[92.64347839355469, 29.40692138671875, 46.03254699707031, 64.64094543457031]",[],2975.5873586519156,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3699,151,84,"[82.65083312988281, 72.22245788574219, 12.714057922363281, 8.896072387695312]",[],113.10517961869482,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3700,151,67,"[5.66748571395874, 15.809334754943848, 122.54987335205078, 86.66207122802734]",[],10620.425853421155,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3701,151,62,"[3.4769484996795654, 9.687155723571777, 17.738216400146484, 24.38177490234375]",[],432.48919943743385,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3702,151,15,"[44.12247848510742, 19.826684951782227, 92.21330261230469, 84.55751037597656]",[],7797.32729244302,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3703,151,65,"[90.14927673339844, 30.014162063598633, 50.15217590332031, 64.38292694091797]",[],3228.9438771115383,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3704,151,79,"[10.079695701599121, 16.983903884887695, 101.55986022949219, 85.22977447509766]",[],8655.923983082059,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3705,151,84,"[78.08027648925781, 66.69032287597656, 18.853622436523438, 13.153541564941406]",[],247.9919063685229,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3706,151,42,"[12.663765907287598, 26.803516387939453, 85.54193878173828, 76.282958984375]",[],6525.3922075312585,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3707,151,63,"[92.22837829589844, 30.066974639892578, 46.34014892578125, 60.50191879272461]",[],2803.6679271503817,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3708,151,49,"[86.49415588378906, 31.436874389648438, 51.30805969238281, 58.56988525390625]",[],3005.1071687834337,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3709,151,1,"[71.9610824584961, 76.64942932128906, 34.88683319091797, 28.51373291015625]",[],994.7538436870091,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3710,151,31,"[92.47205352783203, 29.409955978393555, 46.11638641357422, 60.269371032714844]",[],2779.4056034477544,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3711,151,1,"[5.030245304107666, 38.64720153808594, 82.5673828125, 68.35279083251953]",[],5643.711046971381,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3712,151,1,"[76.44639587402344, 89.42790222167969, 27.915771484375, 16.81285858154297]",[],469.3439181614667,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3713,151,1,"[24.468332290649414, 17.2857608795166, 109.02208709716797, 88.30452728271484]",[],9627.143864490383,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3714,151,32,"[91.71830749511719, 31.309328079223633, 46.320404052734375, 60.73681640625]",[],2813.353876814246,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3715,151,47,"[11.844457626342773, 21.728281021118164, 4.480371475219727, 11.106462478637695]",[],49.76107767988651,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3716,151,62,"[54.35259246826172, 20.772279739379883, 80.70153045654297, 83.18952941894531]",[],6713.522342068492,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3717,151,49,"[18.33921241760254, 35.174827575683594, 86.10315704345703, 68.24806213378906]",[],5876.373611817253,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3718,151,1,"[16.734777450561523, 57.29164123535156, 103.24312591552734, 48.05622100830078]",[],4961.474476584408,1634027689745_Old Beds for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3719,152,67,"[29.64632797241211, 11.158734321594238, 29.55872344970703, 7.292330741882324]",[],215.55198770309653,1634020556753_Teak Stripe Pillows Sofa Set 321 with Stool  tsps019 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3720,152,57,"[66.69860076904297, 43.821083068847656, 16.758934020996094, 57.16466522216797]",[],958.018852790643,1634020556753_Teak Stripe Pillows Sofa Set 321 with Stool  tsps019 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
3721,152,62,"[33.033103942871094, 72.27424621582031, 39.20429229736328, 32.82514190673828]",[],1286.8864580141963,1634020556753_Teak Stripe Pillows Sofa Set 321 with Stool  tsps019 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
